raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,best_static@medium,,2.040332317352295,0.047272101044654846,3.7649476826772226,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.2,1,32.7,6
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,committed_Q4_narrow,,2.040332317352295,3.050475597381592,-0.4021848167785378,0,148.69999999999993,1807.8,27,cost_budget,0.8214285714285714,0.0,1.0,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,heuristic,,2.040332317352295,0.2349269539117813,2.1615933428271035,0,148.6,0.0,17,cost_budget,0.2777777777777778,0.0,0.5555555555555556,relative_loss<=0.2,1,112.1,13
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,onestep_absolute,,2.040332317352295,0.020719651132822037,4.5897853942037585,0,148.4,12774.4,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.2,1,10.6,2
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,onestep_narrow,,2.040332317352295,0.035856157541275024,4.041352663463947,0,148.7,1932.4,28,cost_budget,0.034482758620689655,0.0,0.10344827586206896,relative_loss<=0.2,1,26.8,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,onestep_wide,,2.040332317352295,0.02063872665166855,4.593698728757136,0,148.4,4180.6,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.2,1,10.6,2
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,open_loop[0],best_open_loop,2.040332317352295,0.263290673494339,2.0476093299532265,0,149.9,0.0,19,cost_budget,0.2,0.0,0.25,relative_loss<=0.2,1,122.69999999999997,15
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,open_loop[1],,2.040332317352295,0.2798229455947876,1.9867109082359657,0,146.5,0.0,21,cost_budget,0.18181818181818182,0.0,0.22727272727272727,relative_loss<=0.2,1,75.5,11
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,open_loop[2],,2.040332317352295,1.2042303085327148,0.5272720805016374,0,149.1,0.0,27,cost_budget,0.7142857142857143,0.0,0.75,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,open_loop[3],,2.040332317352295,1.12078857421875,0.5990801735721973,0,149.3,0.0,40,cost_budget,0.024390243902439025,0.0,0.04878048780487805,relative_loss<=0.2,0,,
