raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,static[8],,6532.466796875,20.830963134765625,5.748099422551818,0,149.09999999999997,0.0,37,cost_budget,0.2631578947368421,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,best_static@easy,,8105.3603515625,0.01641993224620819,13.109540194847039,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.01,1,12.3,1
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,best_static@hard,,8105.3603515625,0.01641993224620819,13.109540194847039,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=1e-06,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,best_static@medium,,8105.3603515625,0.01641993224620819,13.109540194847039,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,73.8,6
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,committed_Q2_narrow,,8105.3603515625,7.430640107486397e-05,18.507594351787546,0,138.0,30456.0,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,54.2,4
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,committed_Q2_wide,,8105.3603515625,8.369919669348747e-05,18.388562071548243,0,138.0,75600.0,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,54.2,4
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,committed_Q4_narrow,,8105.3603515625,1.2860700735473074e-05,20.261615244684155,0,140.70000000000002,73612.8,9,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,44.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,committed_Q4_wide,,8105.3603515625,1.9696704839589074e-05,19.83534009682093,0,144.3,167529.6,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,46.900000000000006,3
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,heuristic,,8105.3603515625,0.016421495005488396,13.109445024849133,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,73.8,6
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,onestep_absolute,,8105.3603515625,2.4386372388107702e-05,19.621766983957272,0,144.0,10324.6,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,52.5,5
